,0,1,2,3,4,5,6,7
198,0.0,4.571581,-4.9467134,0.0,30.0,-40.0,2.0,4.0
199,0.0,4.4693213,-4.7550077,0.0,-15.0,-40.0,2.0,4.0
200,0.0,2.1517372,-2.8076699,0.0,-15.0,20.0,2.0,6.0
201,0.0,3.2986693,-3.9417276,0.0,15.0,0.0,2.0,2.0
202,0.0,3.7263594,-3.8451781,0.0,0.0,-20.0,2.0,1.0
203,0.0,2.4819658,-2.5190253,0.0,15.0,0.0,2.0,1.0
204,0.0,3.2839472,-3.4278595,0.0,15.0,-40.0,2.0,5.0
205,0.0,4.2315803,-4.5592866,0.0,-15.0,-20.0,2.0,0.0
206,0.0,1.6245557,-2.2046506,0.0,-30.0,0.0,2.0,10.0
207,0.0,3.2670777,-4.0153522,0.0,15.0,-40.0,2.0,10.0
208,0.0,3.6630137,-4.236811,0.0,0.0,-20.0,2.0,6.0
